Date_of_update|Council_ID|LEP_NSI_zone|LEP_SI_zone|LEP_name
20130311  |15483||E3|Zone E3  Environmental Management
20130311  |15484||E3|Zone E3  Environmental Management
20130311  |15485||E3|Zone E3  Environmental Management
20130311  |15486||E3|Zone E3  Environmental Management
20130311  |15487||E3|Zone E3  Environmental Management
20130311  |15488||E3|Zone E3  Environmental Management
20130311  |15489||E3|Zone E3  Environmental Management
20130311  |15490||E3|Zone E3  Environmental Management
20130311  |15500||E3|Zone E3  Environmental Management
20130311  |15510||E3|Zone E3  Environmental Management
20130311  |15511||E3|Zone E3  Environmental Management
20130311  |15512||E3|Zone E3  Environmental Management
20130311  |15520||E3|Zone E3  Environmental Management
20130311  |15530||E3|Zone E3  Environmental Management
20130311  |15531||E3|Zone E3  Environmental Management
20130311  |15532||E3|Zone E3  Environmental Management
20130311  |15540||E3|Zone E3  Environmental Management
20130311  |15541||E3|Zone E3  Environmental Management
20130311  |15542||E3|Zone E3  Environmental Management
20130311  |15543||E3|Zone E3  Environmental Management
20130311  |15560||E3|Zone E3  Environmental Management
20130311  |15561||E3|Zone E3  Environmental Management
20130311  |15562||E3|Zone E3  Environmental Management
20130311  |15570||E3|Zone E3  Environmental Management
20130311  |15590||E3|Zone E3  Environmental Management
20130311  |15591||E3|Zone E3  Environmental Management
20130311  |15592||E3|Zone E3  Environmental Management
20130311  |15593||E3|Zone E3  Environmental Management
20130311  |15611||E1|Zone E1  National Parks and Nature Reserves
20130311  |15612||E1|Zone E1  National Parks and Nature Reserves
20130311  |15613||E1|Zone E1  National Parks and Nature Reserves
20130311  |15614||E1|Zone E1  National Parks and Nature Reserves
20130311  |15615||E1|Zone E1  National Parks and Nature Reserves
20130311  |15616||E1|Zone E1  National Parks and Nature Reserves
20130311  |15617||E1|Zone E1  National Parks and Nature Reserves
20130311  |15618||E1|Zone E1  National Parks and Nature Reserves
20130311  |15619||E1|Zone E1  National Parks and Nature Reserves
20130311  |15620||E3|Zone E3  Environmental Management
20130311  |15630||E3|Zone E3  Environmental Management
20130311  |15640||RE2|RE2 Private Recreation
20130311  |15650||RE2|RE2 Private Recreation
20130311  |15670||RE2|RE2 Private Recreation
20130311  |15671||RE2|RE2 Private Recreation
20130311  |15680||RE2|RE2 Private Recreation
20130311  |15681||RE2|RE2 Private Recreation
20130311  |15682||RE2|RE2 Private Recreation
20130311  |15683||RE2|RE2 Private Recreation
20130311  |15690||E3|Zone E3  Environmental Management
20130311  |15700||E3|Zone E3  Environmental Management
20130311  |15710||RE2|RE2 Private Recreation
20130311  |15711||RE2|RE2 Private Recreation
20130311  |15712||RE2|RE2 Private Recreation
20130311  |15713||RE2|RE2 Private Recreation
20130311  |15714||RE2|RE2 Private Recreation
20130311  |15715||RE2|RE2 Private Recreation
20130311  |15716||RE2|RE2 Private Recreation
20130311  |15717||RE2|RE2 Private Recreation
20130311  |15718||RE2|RE2 Private Recreation
20130311  |15719||RE2|RE2 Private Recreation
20130311  |15720||RE2|RE2 Private Recreation
20130311  |15740||RE2|RE2 Private Recreation
20130311  |15741||RE2|RE2 Private Recreation
20130311  |15742||RE2|RE2 Private Recreation
20130311  |15743||RE2|RE2 Private Recreation
20130311  |15744||RE2|RE2 Private Recreation
20130311  |15745||RE2|RE2 Private Recreation
20130311  |15746||RE2|RE2 Private Recreation
20130311  |15747||RE2|RE2 Private Recreation
20130311  |15748||RE2|RE2 Private Recreation
20130311  |15749||RE2|RE2 Private Recreation
20130311  |15750||R2|R2 Low Density Residential
20130311  |15751||R2|R2 Low Density Residential
20130311  |15762||R2|R2 Low Density Residential
20130311  |15763||R2|R2 Low Density Residential
20130311  |15764||R2|R2 Low Density Residential
20130311  |15765||R2|R2 Low Density Residential
20130311  |135200||R3|R3 Medium Density Residential
20130311  |135213||R3|R3 Medium Density Residential
20130311  |135221||R3|R3 Medium Density Residential
20130311  |135230||R3|R3 Medium Density Residential
20130311  |135240||R3|R3 Medium Density Residential
20130311  |135250||R3|R3 Medium Density Residential
20130311  |135260||R3|R3 Medium Density Residential
20130311  |135270||R3|R3 Medium Density Residential
20130311  |135280||R3|R3 Medium Density Residential
20130311  |135290||R3|R3 Medium Density Residential
20130311  |135300||R3|R3 Medium Density Residential
20130311  |135310||R3|R3 Medium Density Residential
20130311  |135320||B4|B4 Mixed Use
20130311  |135330||B2|B2 Local Centre
20130311  |135330||B4|B4 Mixed Use
20130311  |135340||B4|B4 Mixed Use
20130311  |135350||RE1|RE1 Public Recreation
20130311  |135360||RE1|RE1 Public Recreation
20130311  |135361||RE1|RE1 Public Recreation
20130311  |135370||B4|B4 Mixed Use
20130311  |135380||B4|B4 Mixed Use
20130311  |135390||R3|R3 Medium Density Residential
20130311  |135410||B4|B4 Mixed Use
20130311  |135411||B4|B4 Mixed Use
20130311  |135440||R3|R3 Medium Density Residential
20130311  |135450||R3|R3 Medium Density Residential
20130311  |135460||R3|R3 Medium Density Residential
20130311  |135470||R3|R3 Medium Density Residential
20130311  |135471||R3|R3 Medium Density Residential
20130311  |135472||R3|R3 Medium Density Residential
20130311  |135473||R3|R3 Medium Density Residential
20130311  |135480||R3|R3 Medium Density Residential
20130311  |135510||R3|R3 Medium Density Residential
20130311  |135520||R3|R3 Medium Density Residential
20130311  |135530||R3|R3 Medium Density Residential
20130311  |135540||R3|R3 Medium Density Residential
20130311  |135550||R3|R3 Medium Density Residential
20130311  |135560||R3|R3 Medium Density Residential
20130311  |135570||R3|R3 Medium Density Residential
20130311  |135580||R3|R3 Medium Density Residential
20130311  |135590||R3|R3 Medium Density Residential
20130311  |135620||R3|R3 Medium Density Residential
20130311  |135621||R3|R3 Medium Density Residential
20130311  |135632||R3|R3 Medium Density Residential
20130311  |135633||R3|R3 Medium Density Residential
20130311  |135640||R3|R3 Medium Density Residential
20130311  |135650||IN2       |IN2 Light Industrial
20130311  |135650||R3|R3 Medium Density Residential
20130311  |16100||R2|R2 Low Density Residential
20130311  |16110|||R2 Low Density Residential
20130311  |16120||R2|R2 Low Density Residential
20130311  |16130||R2|R2 Low Density Residential
20130311  |16140||R2|R2 Low Density Residential
20130311  |16150||R2|R2 Low Density Residential
20130311  |16170||R2|R2 Low Density Residential
20130311  |16180||R2|R2 Low Density Residential
20130311  |16190||R2|R2 Low Density Residential
20130311  |16200||R2|R2 Low Density Residential
20130311  |16210||R2|R2 Low Density Residential
20130311  |16220||R2|R2 Low Density Residential
20130311  |16230||R2|R2 Low Density Residential
20130311  |16240||R2|R2 Low Density Residential
20130311  |16250||R2|R2 Low Density Residential
20130311  |16260||E3|Zone E3  Environmental Management
20130311  |16270||R2|R2 Low Density Residential
20130311  |16290||R2|R2 Low Density Residential
20130311  |16300||R2|R2 Low Density Residential
20130311  |16310||R2|R2 Low Density Residential
20130311  |16320||E3|Zone E3  Environmental Management
20130311  |16321||E3|Zone E3  Environmental Management
20130311  |16330||E3|Zone E3  Environmental Management
20130311  |16340||R2|R2 Low Density Residential
20130311  |16350||R2|R2 Low Density Residential
20130311  |16360||R2|R2 Low Density Residential
20130311  |16370||R2|R2 Low Density Residential
20130311  |16380||R2|R2 Low Density Residential
20130311  |16390||R2|R2 Low Density Residential
20130311  |16400||R2|R2 Low Density Residential
20130311  |16410||R2|R2 Low Density Residential
20130311  |16420||R2|R2 Low Density Residential
20130311  |16430||R2|R2 Low Density Residential
20130311  |16431||R2|R2 Low Density Residential
20130311  |16432||E3|Zone E3  Environmental Management
20130311  |16434||E3|Zone E3  Environmental Management
20130311  |16440||E3|Zone E3  Environmental Management
20130311  |16441||E3|Zone E3  Environmental Management
20130311  |16450||E3        |Zone E3  Environmental Management
20130311  |16451||E3        |Zone E3  Environmental Management
20130311  |16470||R2|R2 Low Density Residential
20130311  |16480||R2|R2 Low Density Residential
20130311  |16490||R2|R2 Low Density Residential
20130311  |16500||R2|R2 Low Density Residential
20130311  |16510||R2|R2 Low Density Residential
20130311  |16520||R2|R2 Low Density Residential
20130311  |16530||R2|R2 Low Density Residential
20130311  |16540||R2|R2 Low Density Residential
20130311  |16541||R2|R2 Low Density Residential
20130311  |16550||R2|R2 Low Density Residential
20130311  |16551||R2|R2 Low Density Residential
20130311  |16560||R2|R2 Low Density Residential
20130311  |16561||R2|R2 Low Density Residential
20130311  |16570||E3|Zone E3  Environmental Management
20130311  |16580||R2|R2 Low Density Residential
20130311  |16581||R2|R2 Low Density Residential
20130311  |16590||R2|R2 Low Density Residential
20130311  |16600||E3|Zone E3  Environmental Management
20130311  |16610||R2|R2 Low Density Residential
20130311  |16620||E3|Zone E3  Environmental Management
20130311  |16630||R2|R2 Low Density Residential
20130311  |16640||R2|R2 Low Density Residential
20130311  |16650||R2|R2 Low Density Residential
20130311  |16660||R2|R2 Low Density Residential
20130311  |16670||R2|R2 Low Density Residential
20130311  |16680||R2|R2 Low Density Residential
20130311  |135670||R3|R3 Medium Density Residential
20130311  |135680||R3|R3 Medium Density Residential
20130311  |135690||R3|R3 Medium Density Residential
20130311  |135700||R3|R3 Medium Density Residential
20130311  |135701||R3|R3 Medium Density Residential
20130311  |135710||R3|R3 Medium Density Residential
20130311  |135720||R3|R3 Medium Density Residential
20130311  |135730||R3|R3 Medium Density Residential
20130311  |135740||R3|R3 Medium Density Residential
20130311  |135751||R3|R3 Medium Density Residential
20130311  |135761||R3|R3 Medium Density Residential
20130311  |135770||R3|R3 Medium Density Residential
20130311  |135780||R3|R3 Medium Density Residential
20130311  |135790||R3|R3 Medium Density Residential
20130311  |135800||SP2|SP2 Infrastructure
20130311  |135810||SP2|SP2 Infrastructure
20130311  |135820||SP2|SP2 Infrastructure
20130311  |135830||R2|R2 Low Density Residential
20130311  |135840||R2|R2 Low Density Residential
20130311  |135850||R2|R2 Low Density Residential
20130311  |135860||R2|R2 Low Density Residential
20130311  |135861||R2|R2 Low Density Residential
20130311  |135870||R3|R3 Medium Density Residential
20130311  |135880||R2|R2 Low Density Residential
20130311  |135890||R2|R2 Low Density Residential
20130311  |135910||R2|R2 Low Density Residential
20130311  |135920||R5|R5 Large Lot Residential
20130311  |135930||R5|R5 Large Lot Residential
20130311  |135940||R5|R5 Large Lot Residential
20130311  |135950||R5|R5 Large Lot Residential
20130311  |135960||R5|R5 Large Lot Residential
20130311  |135970||R5|R5 Large Lot Residential
20130311  |135980||R5|R5 Large Lot Residential
20130311  |135990||R5|R5 Large Lot Residential
20130311  |136000||R5|R5 Large Lot Residential
20130311  |136000|||SP2 Infrastructure
20130311  |136010||R5|R5 Large Lot Residential
20130311  |136020||R5|R5 Large Lot Residential
20130311  |136030||R5|R5 Large Lot Residential
20130311  |12170||R2|R2 Low Density Residential
20130311  |12180||R2|R2 Low Density Residential
20130311  |12200||R2|R2 Low Density Residential
20130311  |12210||E3|Zone E3  Environmental Management
20130311  |12220||R2|R2 Low Density Residential
20130311  |12230||R2|R2 Low Density Residential
20130311  |12240||R2|R2 Low Density Residential
20130311  |12250||R2|R2 Low Density Residential
20130311  |12260||R2|R2 Low Density Residential
20130311  |12270||R2|R2 Low Density Residential
20130311  |12280||R2|R2 Low Density Residential
20130311  |12290||R2|R2 Low Density Residential
20130311  |12300||R2|R2 Low Density Residential
20130311  |12310||R2|R2 Low Density Residential
20130311  |12320||R2|R2 Low Density Residential
20130311  |12330||R2|R2 Low Density Residential
20130311  |12350||R2|R2 Low Density Residential
20130311  |12360||R2|R2 Low Density Residential
20130311  |12370||R2|R2 Low Density Residential
20130311  |12380||R2|R2 Low Density Residential
20130311  |12390||R2|R2 Low Density Residential
20130311  |12400||R2|R2 Low Density Residential
20130311  |12410||R2|R2 Low Density Residential
20130311  |12450||R2|R2 Low Density Residential
20130311  |12460||R2|R2 Low Density Residential
20130311  |12470||R2|R2 Low Density Residential
20130311  |12480||R2|R2 Low Density Residential
20130311  |12490||R2|R2 Low Density Residential
20130311  |12491||R2|R2 Low Density Residential
20130311  |12500||E3|Zone E3  Environmental Management
20130311  |12510||R2|R2 Low Density Residential
20130311  |12520||R2|R2 Low Density Residential
20130311  |12530||R2|R2 Low Density Residential
20130311  |12540||R2|R2 Low Density Residential
20130311  |130630|||B2 Local Centre
20130311  |130640|||B2 Local Centre
20130311  |130650|||B2 Local Centre
20130311  |130660|||B2 Local Centre
20130311  |130670|||B2 Local Centre
20130311  |130680|||B2 Local Centre
20130311  |130690|||B2 Local Centre
20130311  |130700|||B2 Local Centre
20130311  |130710|||B2 Local Centre
20130311  |130720|||B2 Local Centre
20130311  |130730|||B2 Local Centre
